,parcelid,aircon,num_bathroom,num_bedroom,quality,num_bathroom_calc,area_total_calc,area_live_finished,fips,num_bath,num_garage,area_garage,heating,latitude,longitude,area_lot,num_pool,pooltypeid7,zoning_landuse_county,zoning_landuse,zoning_property,rawcensustractandblock,region_city,region_county,region_neighbor,region_zip,num_room,num_unit,build_year,tax_building,tax_total,tax_year,tax_land,tax_property,censustractandblock,logerror,transactiondate
94,17280385,,2.0,4.0,,2.0,1928.0,1928.0,6111,2.0,1.0,370.0,,34211556,-118852527,10440.0,,,1111,261,,61110065.001008,34278.0,2061,,96383.0,7.0,,1960.0,200026.0,333373.0,2015,133347.0,3511.12,61110065001008.0,0.0088725356,2017-07-25
95,17280385,,2.0,4.0,,2.0,1928.0,1928.0,6111,2.0,1.0,370.0,,34211556,-118852527,10440.0,,,1111,261,,61110065.0,34278.0,2061,,96383.0,7.0,,1960.0,203075.0,338454.0,2016,135379.0,3574.14,61110100000000.0,0.0088725356,2017-07-25
96,17283162,,3.0,5.0,,3.0,2524.0,2524.0,6111,3.0,2.0,441.0,,34190852,-118846479,20002.0,,,1111,261,,61110072.011001,34278.0,2061,,96385.0,9.0,,1963.0,424187.0,706979.0,2015,282792.0,7428.58,61110072011001.0,0.0611,2016-05-23
97,17283162,,3.0,5.0,,3.0,2524.0,2524.0,6111,3.0,2.0,441.0,,34190852,-118846479,20002.0,,,1111,261,,61110072.01,34278.0,2061,,96385.0,9.0,,1963.0,430655.0,717758.0,2016,287103.0,7561.58,61110100000000.0,0.0611,2016-05-23
98,17283891,,2.5,4.0,,2.5,2400.0,2400.0,6111,2.0,3.0,792.0,,34192567,-118838784,55861.0,1.0,1.0,1110,261,,61110072.021004006,34278.0,2061,,96385.0,7.0,,1969.0,265054.0,544564.0,2015,279510.0,5744.52,61110072021004.0,-0.002,2016-07-15
99,17283891,,2.5,4.0,,2.5,2400.0,2400.0,6111,2.0,3.0,792.0,,34192567,-118838784,55861.0,1.0,1.0,1110,261,,61110072.02,34278.0,2061,,96385.0,7.0,,1969.0,269096.0,552868.0,2016,283772.0,5847.52,61110100000000.0,-0.002,2016-07-15
100,17285909,,2.0,4.0,,2.0,1872.0,1872.0,6111,2.0,2.0,462.0,,34173696,-118895735,16066.0,1.0,1.0,1111,261,,61110059.113002,34278.0,2061,46736.0,96351.0,8.0,,1976.0,158432.0,213244.0,2015,54812.0,2266.32,61110059113002.0,-0.0054690788,2017-08-08
101,17285909,,2.0,4.0,,2.0,1872.0,1872.0,6111,2.0,2.0,462.0,,34173696,-118895735,16066.0,1.0,1.0,1111,261,,61110059.11,34278.0,2061,46736.0,96351.0,8.0,,1976.0,160847.0,216494.0,2016,55647.0,2307.28,61110100000000.0,-0.0054690788,2017-08-08
102,17290104,,2.5,3.0,,2.5,2113.0,2113.0,6111,2.0,2.0,0.0,,34183304,-118788828,,,,1129,266,,61110074.023,34278.0,2061,,96385.0,7.0,,1993.0,376126.0,626875.0,2015,250749.0,7249.8,61110074023000.0,-0.1154,2016-05-19
103,17290104,,2.5,3.0,,2.5,2303.0,2303.0,6111,2.0,2.0,0.0,,34183304,-118788828,,,,1129,266,,61110074.02,34278.0,2061,,96385.0,8.0,,1993.0,381861.0,636432.0,2016,254571.0,7402.4,61110100000000.0,-0.1154,2016-05-19
104,17291231,,2.0,3.0,,2.0,2297.0,2297.0,6111,2.0,2.0,434.0,,34194330,-118806073,6450.0,1.0,1.0,1111,261,,61110074.021011,34278.0,2061,,96385.0,7.0,,1988.0,324000.0,926000.0,2015,602000.0,9867.14,61110074021011.0,-0.251,2016-06-13
105,17291231,,2.0,3.0,,2.0,2297.0,2297.0,6111,2.0,2.0,434.0,,34194330,-118806073,6450.0,1.0,1.0,1111,261,,61110074.02,34278.0,2061,,96385.0,7.0,,1988.0,350000.0,1001000.0,2016,651000.0,10681.2,61110100000000.0,-0.251,2016-06-13
106,17296734,,3.0,5.0,,3.0,1996.0,1996.0,6111,3.0,2.0,460.0,,34174051,-118757031,7499.0,1.0,1.0,1111,261,,61110074.052002005,53655.0,2061,,96393.0,7.0,,1970.0,397792.0,662986.0,2015,265194.0,8644.28,61110074052002.0,-0.0111,2016-08-24
107,17296734,,3.0,5.0,,3.0,1996.0,1996.0,6111,3.0,2.0,460.0,,34174051,-118757031,7499.0,1.0,1.0,1111,261,,61110074.05,53655.0,2061,,96393.0,7.0,,1970.0,403857.0,673094.0,2016,269237.0,8573.02,61110100000000.0,-0.0111,2016-08-24
108,10722336,1.0,2.0,2.0,7.0,2.0,885.0,885.0,6037,2.0,,,2.0,34199100,-118633000,100203.0,1.0,1.0,010C,266,LARD3,60371344.222008,12447.0,3101,268588.0,96342.0,0.0,1.0,1985.0,60143.0,248095.0,2015,187952.0,3049.98,60371344222008.0,-0.0377632162,2017-08-24
109,10722336,1.0,2.0,2.0,6.0,2.0,885.0,885.0,6037,2.0,,,2.0,34199100,-118633000,100203.0,1.0,1.0,010C,266,LARD3,60371344.22,12447.0,3101,268588.0,96342.0,0.0,1.0,1985.0,61060.0,251878.0,2016,190818.0,3049.98,60371300000000.0,-0.0377632162,2017-08-24
110,10725532,1.0,3.0,2.0,4.0,3.0,1242.0,1242.0,6037,3.0,,,2.0,34196000,-118658000,258337.0,1.0,1.0,010C,266,LCC1*,60371352.034,,3101,,96342.0,0.0,1.0,1983.0,122100.0,395000.0,2015,272900.0,4990.31,60371352034000.0,-0.0242080502,2017-02-13
111,10725532,1.0,3.0,2.0,8.0,3.0,1242.0,1242.0,6037,3.0,,,2.0,34196000,-118658000,258337.0,1.0,1.0,010C,266,LCC1*,60371352.03,,3101,,96342.0,0.0,1.0,1983.0,185080.0,416252.0,2016,231172.0,4990.31,60371400000000.0,-0.0242080502,2017-02-13
112,10726315,1.0,3.0,3.0,4.0,3.0,2445.0,2445.0,6037,3.0,,,2.0,34184300,-118657000,63878.0,1.0,1.0,010C,266,LARD3,60371352.035012,12447.0,3101,48570.0,96389.0,0.0,1.0,1982.0,436551.0,581388.0,2015,144837.0,7170.22,60371352035012.0,0.0383,2016-08-24
113,10726315,1.0,3.0,3.0,8.0,3.0,2445.0,2445.0,6037,3.0,,,2.0,34184300,-118657000,63878.0,1.0,1.0,010C,266,LARD3,60371352.04,12447.0,3101,48570.0,96389.0,0.0,1.0,1982.0,443208.0,590253.0,2016,147045.0,7170.22,60371400000000.0,0.0383,2016-08-24
114,10727091,,2.0,3.0,7.0,2.0,1160.0,1160.0,6037,2.0,,,2.0,34188121,-118646361,7688.0,,,0100,261,LARS,60371352.031023,12447.0,3101,268588.0,96342.0,0.0,1.0,1960.0,105045.0,437584.0,2015,332539.0,5421.96,60371352031023.0,0.003,2016-10-14
115,10727091,,2.0,3.0,6.0,2.0,1160.0,1160.0,6037,2.0,,,2.0,34188121,-118646361,7688.0,,,100,261,LARS,60371352.03,12447.0,3101,268588.0,96342.0,0.0,1.0,1960.0,106646.0,444256.0,2016,337610.0,5421.96,60371400000000.0,0.003,2016-10-14
116,10730788,,2.0,4.0,7.0,2.0,1570.0,1570.0,6037,2.0,,,2.0,34188446,-118616724,11308.0,,,0100,261,LARS,60371351.022003,12447.0,3101,268588.0,96342.0,0.0,1.0,1959.0,115379.0,397138.0,2015,281759.0,5097.78,60371351022003.0,-0.002,2016-07-01
117,10730788,,2.0,4.0,6.0,2.0,1570.0,1570.0,6037,2.0,,,2.0,34188446,-118616724,11308.0,,,100,261,LARS,60371351.02,12447.0,3101,268588.0,96342.0,0.0,1.0,1959.0,117138.0,403193.0,2016,286055.0,5097.78,60371400000000.0,-0.002,2016-07-01
118,10735394,1.0,3.0,4.0,4.0,3.0,2863.0,2863.0,6037,3.0,,,2.0,34171439,-118646883,16376.0,1.0,1.0,0101,261,LARE11,60371373.02201801,12447.0,3101,48570.0,96389.0,0.0,1.0,1963.0,358711.0,593502.0,2015,234791.0,7475.21,60371373022018.0,0.0129,2016-10-03
119,10735394,1.0,3.0,4.0,8.0,3.0,2863.0,2863.0,6037,3.0,,,2.0,34171439,-118646883,16376.0,1.0,1.0,101,261,LARE11,60371373.02,12447.0,3101,48570.0,96389.0,0.0,1.0,1963.0,364181.0,602552.0,2016,238371.0,7475.21,60371400000000.0,0.0129,2016-10-03
120,10737937,1.0,7.0,6.0,10.0,7.0,6610.0,6610.0,6037,7.0,,,2.0,34159726,-118683695,19663.0,1.0,1.0,010D,269,LCA21*,60378002.032046,,3101,,96337.0,0.0,1.0,1997.0,1333515.0,2148058.0,2015,814543.0,24878.86,60378002032046.0,0.0227,2016-03-01
121,10737937,1.0,7.0,6.0,11.0,7.0,6610.0,6610.0,6037,7.0,,,2.0,34159726,-118683695,19663.0,1.0,1.0,010D,269,LCA21*,60378002.03,,3101,,96337.0,0.0,1.0,1997.0,1353851.0,2180815.0,2016,826964.0,24878.86,60378000000000.0,0.0227,2016-03-01
122,10743512,1.0,3.0,2.0,4.0,3.0,1394.0,1394.0,6037,3.0,,,2.0,34152890,-118791494,77543.0,,,010D,269,LCA21*,60378003.242007,34278.0,3101,,96385.0,0.0,1.0,1998.0,203426.0,460937.0,2015,257511.0,5550.36,60378003242011.0,0.063,2016-03-31
123,10743512,1.0,3.0,2.0,4.0,3.0,1394.0,1394.0,6037,3.0,,,2.0,34152890,-118791494,77543.0,,,010D,269,LCA21*,60378003.242007,34278.0,3101,,96385.0,0.0,1.0,1998.0,203426.0,460937.0,2015,257511.0,5550.36,60378003242011.0,-0.1046774214,2017-03-09
124,10743512,1.0,3.0,2.0,8.0,3.0,1394.0,1394.0,6037,3.0,,,2.0,34152890,-118791494,77543.0,,,010D,269,LCA21*,60378003.24,34278.0,3101,,96385.0,0.0,1.0,1998.0,206528.0,467966.0,2016,261438.0,5550.36,60378000000000.0,0.063,2016-03-31
125,10743512,1.0,3.0,2.0,8.0,3.0,1394.0,1394.0,6037,3.0,,,2.0,34152890,-118791494,77543.0,,,010D,269,LCA21*,60378003.24,34278.0,3101,,96385.0,0.0,1.0,1998.0,206528.0,467966.0,2016,261438.0,5550.36,60378000000000.0,-0.1046774214,2017-03-09
126,10744533,1.0,2.0,4.0,4.0,2.0,1673.0,1673.0,6037,2.0,,,2.0,34156450,-118792126,6920.0,,,010D,269,WVR19500*,60378003.311002,34278.0,3101,,96385.0,0.0,1.0,1978.0,176731.0,447585.0,2015,270854.0,5405.36,60378003311002.0,0.0188240584,2017-07-07
127,10744533,1.0,2.0,4.0,8.0,2.0,1673.0,1673.0,6037,2.0,,,2.0,34156450,-118792126,6920.0,,,010D,269,WVR19500*,60378003.31,34278.0,3101,,96385.0,0.0,1.0,1978.0,179426.0,454410.0,2016,274984.0,5405.36,60378000000000.0,0.0188240584,2017-07-07
128,10745624,1.0,5.0,5.0,4.0,5.0,4603.0,4603.0,6037,5.0,,,2.0,34163978,-118765756,13539.0,1.0,1.0,010D,269,AHRPD51U*,60378003.326003,9840.0,3101,,96336.0,0.0,1.0,1988.0,632642.0,1056574.0,2015,423932.0,12441.02,60378003326003.0,0.0505557658,2017-07-10
129,10745624,1.0,5.0,5.0,7.0,5.0,4603.0,4603.0,6037,5.0,,,2.0,34163978,-118765756,13539.0,1.0,1.0,010D,269,AHRPD51U*,60378003.33,9840.0,3101,,96336.0,0.0,1.0,1988.0,642289.0,1072685.0,2016,430396.0,12441.02,60378000000000.0,0.0505557658,2017-07-10
130,10749398,1.0,1.0,1.0,4.0,1.0,473.0,473.0,6037,1.0,,,2.0,34145600,-118808000,465318.0,1.0,1.0,010E,266,WVR3,60378003.251018,41673.0,3101,,96384.0,0.0,1.0,1968.0,65452.0,106599.0,2015,41147.0,1569.73,60378003251018.0,-0.0344012624,2017-04-07
131,10749398,1.0,1.0,1.0,8.0,1.0,473.0,473.0,6037,1.0,,,2.0,34145600,-118808000,465318.0,1.0,1.0,010E,266,WVR3,60378003.25,41673.0,3101,,96384.0,0.0,1.0,1968.0,66450.0,108224.0,2016,41774.0,1569.73,60378000000000.0,-0.0344012624,2017-04-07
132,10752082,1.0,3.0,2.0,4.0,3.0,1675.0,1675.0,6037,3.0,,,2.0,34139545,-118700644,3201.0,,,0100,261,LCRA1*,60378003.293006994,37688.0,3101,,96337.0,0.0,1.0,1988.0,151352.0,349386.0,2015,198034.0,4225.74,60378003293007.0,-0.013541207000000001,2017-07-27
133,10752082,1.0,3.0,2.0,8.0,3.0,1675.0,1675.0,6037,3.0,,,2.0,34139545,-118700644,3201.0,,,100,261,LCRA1*,60378003.29,37688.0,3101,,96337.0,0.0,1.0,1988.0,153660.0,354714.0,2016,201054.0,4225.74,60378000000000.0,-0.013541207000000001,2017-07-27
134,10753583,1.0,4.0,4.0,4.0,4.0,3053.0,3053.0,6037,4.0,,,2.0,34145112,-118642000,11849.0,1.0,1.0,0101,261,LCR110000*,60378002.042018,37688.0,3101,762527.0,96337.0,0.0,1.0,1970.0,346691.0,1272934.0,2015,926243.0,15635.28,60378002042018.0,0.0506877704,2017-08-01
135,10753583,1.0,4.0,4.0,7.0,4.0,3053.0,3053.0,6037,4.0,,,2.0,34145112,-118642000,11849.0,1.0,1.0,101,261,LCR110000*,60378002.04,37688.0,3101,762527.0,96337.0,0.0,1.0,1970.0,351978.0,1292346.0,2016,940368.0,15635.28,60378000000000.0,0.0506877704,2017-08-01
136,10754392,1.0,5.0,5.0,10.0,5.0,4176.0,4176.0,6037,5.0,,,2.0,34146325,-118651352,11562.0,,,010D,269,LCRPD11.2U,60378002.041043006,37688.0,3101,,96337.0,0.0,1.0,1988.0,612000.0,1843000.0,2015,1231000.0,22619.0,60378002041043.0,0.0381434771,2017-05-19
137,10754392,1.0,5.0,5.0,11.0,5.0,4176.0,4176.0,6037,5.0,,,2.0,34146325,-118651352,11562.0,,,010D,269,LCRPD11.2U,60378002.04,37688.0,3101,,96337.0,0.0,1.0,1988.0,612000.0,1843000.0,2016,1231000.0,22619.0,60378000000000.0,0.0381434771,2017-05-19
138,10759540,1.0,5.0,5.0,1.0,5.0,3757.0,3757.0,6037,5.0,,,2.0,34141391,-118627662,5317.0,1.0,1.0,0101,261,LCA11*,60378001.011002,37688.0,3101,,96337.0,0.0,1.0,2001.0,552100.0,1381500.0,2015,829400.0,17046.35,60378001011002.0,0.10200904350000001,2017-09-18
139,10759540,1.0,5.0,5.0,9.0,5.0,3757.0,3757.0,6037,5.0,,,2.0,34141391,-118627662,5317.0,1.0,1.0,101,261,LCA11*,60378001.01,37688.0,3101,,96337.0,0.0,1.0,2001.0,597500.0,1495000.0,2016,897500.0,17046.35,60378000000000.0,0.10200904350000001,2017-09-18
140,10760933,,2.0,4.0,7.0,2.0,1212.0,1212.0,6037,2.0,,,7.0,34220631,-118521001,7379.0,,,0100,261,LAR1,60371313.001001,12447.0,3101,40548.0,96355.0,0.0,1.0,1954.0,32615.0,56867.0,2015,24252.0,4560.02,60371313001001.0,-0.12440000000000001,2016-06-27
141,10760933,,2.0,4.0,4.0,2.0,1212.0,1212.0,6037,2.0,,,7.0,34220631,-118521001,7379.0,,,100,261,LAR1,60371313.0,12447.0,3101,40548.0,96355.0,0.0,1.0,1954.0,74113.0,370566.0,2016,296453.0,4560.02,60371300000000.0,-0.12440000000000001,2016-06-27
142,10761479,,2.0,4.0,7.0,2.0,1200.0,1200.0,6037,2.0,,,7.0,34213969,-118520147,6635.0,,,0100,261,LAR1,60371313.003009,12447.0,3101,40548.0,96364.0,0.0,1.0,1954.0,63032.0,107611.0,2015,44579.0,1439.21,60371313003009.0,0.1601761545,2017-03-10
143,10761479,,2.0,4.0,4.0,2.0,1200.0,1200.0,6037,2.0,,,7.0,34213969,-118520147,6635.0,,,100,261,LAR1,60371313.0,12447.0,3101,40548.0,96364.0,0.0,1.0,1954.0,63993.0,109251.0,2016,45258.0,1439.21,60371300000000.0,0.1601761545,2017-03-10
144,10764698,1.0,2.0,2.0,4.0,2.0,1060.0,1060.0,6037,2.0,,,2.0,34201500,-118547000,62165.0,1.0,1.0,010C,266,LAR3,60371317.02101701,12447.0,3101,40548.0,96364.0,0.0,1.0,1987.0,52845.0,70452.0,2015,17607.0,863.78,60371317021017.0,-0.014877636000000001,2017-03-09
145,10764698,1.0,2.0,2.0,8.0,2.0,1060.0,1060.0,6037,2.0,,,2.0,34201500,-118547000,62165.0,1.0,1.0,010C,266,LAR3,60371317.02,12447.0,3101,40548.0,96364.0,0.0,1.0,1987.0,53650.0,71525.0,2016,17875.0,863.78,60371300000000.0,-0.014877636000000001,2017-03-09
146,10764959,,3.0,3.0,7.0,3.0,1897.0,1897.0,6037,3.0,,,7.0,34217103,-118561060,18129.0,,,0100,261,LARA,60371316.004002005,12447.0,3101,40548.0,96364.0,0.0,1.0,1949.0,137306.0,255040.0,2015,117734.0,3291.91,60371316004002.0,-0.07527442890000001,2017-08-30
147,10764959,,3.0,3.0,6.0,3.0,1897.0,1897.0,6037,3.0,,,7.0,34217103,-118561060,18129.0,,,100,261,LARA,60371316.0,12447.0,3101,40548.0,96364.0,0.0,1.0,1949.0,139399.0,258928.0,2016,119529.0,3291.91,60371300000000.0,-0.07527442890000001,2017-08-30
148,10765450,,2.0,4.0,7.0,2.0,1296.0,1296.0,6037,2.0,,,2.0,34216605,-118552989,7200.0,,,0100,261,LARS,60371316.00200301,12447.0,3101,40548.0,96364.0,0.0,1.0,1954.0,40163.0,58495.0,2015,18332.0,917.39,60371316002003.0,0.023486366,2017-04-07
149,10765450,,2.0,4.0,6.0,2.0,1296.0,1296.0,6037,2.0,,,2.0,34216605,-118552989,7200.0,,,100,261,LARS,60371316.0,12447.0,3101,40548.0,96364.0,0.0,1.0,1954.0,40775.0,59386.0,2016,18611.0,917.39,60371300000000.0,0.023486366,2017-04-07
150,10772282,1.0,3.0,4.0,4.0,3.0,2597.0,2597.0,6037,3.0,,,2.0,34209413,-118578052,10537.0,,,0100,261,LARS,60371341.041004,12447.0,3101,27987.0,96341.0,0.0,1.0,1964.0,234987.0,391643.0,2015,156656.0,4998.86,60371341041004.0,0.0545,2016-04-15
151,10772282,1.0,3.0,4.0,8.0,3.0,2597.0,2597.0,6037,3.0,,,2.0,34209413,-118578052,10537.0,,,100,261,LARS,60371341.04,12447.0,3101,27987.0,96341.0,0.0,1.0,1964.0,238570.0,397615.0,2016,159045.0,4998.86,60371300000000.0,0.0545,2016-04-15
152,10773940,,2.0,3.0,7.0,2.0,1327.0,1327.0,6037,2.0,,,2.0,34206593,-118564011,6937.0,1.0,1.0,0101,261,LAR1,60371347.201004006,12447.0,3101,27987.0,96341.0,0.0,1.0,1953.0,163480.0,347585.0,2015,184105.0,4350.58,60371347201004.0,-0.0001178814,2017-07-28
153,10773940,,2.0,3.0,6.0,2.0,1327.0,1327.0,6037,2.0,,,2.0,34206593,-118564011,6937.0,1.0,1.0,101,261,LAR1,60371347.2,12447.0,3101,27987.0,96341.0,0.0,1.0,1953.0,165973.0,352885.0,2016,186912.0,4350.58,60371300000000.0,-0.0001178814,2017-07-28
154,10777439,,1.0,2.0,7.0,1.0,1356.0,1356.0,6037,1.0,,,7.0,34206691,-118518468,9599.0,,,0100,261,LAR1,60371318.001,12447.0,3101,32368.0,96364.0,0.0,1.0,1941.0,28938.0,56859.0,2015,27921.0,3830.07,60371318001000.0,-0.0322569432,2017-05-31
155,10777439,,1.0,2.0,4.0,1.0,1356.0,1356.0,6037,1.0,,,7.0,34206691,-118518468,9599.0,,,100,261,LAR1,60371318.0,12447.0,3101,32368.0,96364.0,0.0,1.0,1941.0,138000.0,300000.0,2016,162000.0,3830.07,60371300000000.0,-0.0322569432,2017-05-31
156,10779198,1.0,2.0,3.0,7.0,2.0,1208.0,1208.0,6037,2.0,,,2.0,34186094,-118523907,7298.0,,,0100,261,LAR1,60371327.00200699,12447.0,3101,51906.0,96349.0,0.0,1.0,1950.0,27108.0,69921.0,2015,42813.0,987.92,60371327002007.0,0.0650706367,2017-07-05
157,10779198,1.0,2.0,3.0,6.0,2.0,1208.0,1208.0,6037,2.0,,,2.0,34186094,-118523907,7298.0,,,100,261,LAR1,60371327.0,12447.0,3101,51906.0,96349.0,0.0,1.0,1950.0,27521.0,70986.0,2016,43465.0,987.92,60371300000000.0,0.0650706367,2017-07-05
158,10783331,,2.0,3.0,7.0,2.0,1742.0,1742.0,6037,2.0,,,7.0,34185891,-118550426,7076.0,,,0100,261,LAR1,60371331.004002005,12447.0,3101,47950.0,96364.0,0.0,1.0,1953.0,192864.0,471448.0,2015,278584.0,5784.98,60371331004002.0,0.007,2016-02-25
159,10783331,,2.0,3.0,6.0,2.0,1742.0,1742.0,6037,2.0,,,7.0,34185891,-118550426,7076.0,,,100,261,LAR1,60371331.0,12447.0,3101,47950.0,96364.0,0.0,1.0,1953.0,195805.0,478637.0,2016,282832.0,5784.98,60371300000000.0,0.007,2016-02-25
160,10784006,,1.0,2.0,7.0,1.0,950.0,950.0,6037,1.0,,,7.0,34192384,-118549670,6242.0,,,0100,261,LAR1,60371325.022002,12447.0,3101,40548.0,96364.0,0.0,1.0,1951.0,74466.0,274296.0,2015,199830.0,3441.9,60371325022002.0,0.0611,2016-06-14
161,10784006,,1.0,2.0,4.0,1.0,950.0,950.0,6037,1.0,,,7.0,34192384,-118549670,6242.0,,,100,261,LAR1,60371325.02,12447.0,3101,40548.0,96364.0,0.0,1.0,1951.0,75601.0,278478.0,2016,202877.0,3441.9,60371300000000.0,0.0611,2016-06-14
162,10796099,,2.0,4.0,4.0,2.0,1856.0,1856.0,6037,2.0,,,2.0,34173790,-118579238,15498.0,1.0,1.0,0101,261,LARS,60371371.041008,12447.0,3101,48570.0,96389.0,0.0,1.0,1961.0,143038.0,512152.0,2015,369114.0,6441.83,60371371041008.0,0.0451169297,2017-02-23
163,10796099,,2.0,4.0,8.0,2.0,1856.0,1856.0,6037,2.0,,,2.0,34173790,-118579238,15498.0,1.0,1.0,101,261,LARS,60371371.04,12447.0,3101,48570.0,96389.0,0.0,1.0,1961.0,145219.0,519961.0,2016,374742.0,6441.83,60371400000000.0,0.0451169297,2017-02-23
164,10799070,1.0,2.0,2.0,4.0,2.0,1001.0,1001.0,6037,2.0,,,2.0,34178100,-118535000,87177.0,1.0,1.0,010C,266,LARD1.5,60371393.031001,12447.0,3101,47950.0,96379.0,0.0,1.0,1979.0,119000.0,296000.0,2015,177000.0,3833.83,60371393031001.0,-0.0471,2016-09-28
165,10799070,1.0,2.0,2.0,8.0,2.0,1001.0,1001.0,6037,2.0,,,2.0,34178100,-118535000,87177.0,1.0,1.0,010C,266,LARD1.5,60371393.03,12447.0,3101,47950.0,96379.0,0.0,1.0,1979.0,128600.0,320000.0,2016,191400.0,3833.83,60371400000000.0,-0.0471,2016-09-28
166,10800221,1.0,3.0,3.0,4.0,3.0,1877.0,1877.0,6037,3.0,,,2.0,34179600,-118530000,127388.0,1.0,1.0,010C,266,LARD2,60371392.003001004,12447.0,3101,47950.0,96379.0,0.0,1.0,1976.0,305000.0,436000.0,2015,131000.0,5279.67,60371392003001.0,0.002,2016-04-12
167,10800221,1.0,3.0,3.0,8.0,3.0,1877.0,1877.0,6037,3.0,,,2.0,34179600,-118530000,127388.0,1.0,1.0,010C,266,LARD2,60371392.0,12447.0,3101,47950.0,96379.0,0.0,1.0,1976.0,305000.0,436000.0,2016,131000.0,5279.67,60371400000000.0,0.002,2016-04-12
168,10800367,1.0,1.0,1.0,7.0,1.0,707.0,707.0,6037,1.0,,,2.0,34173100,-118532000,235502.0,1.0,1.0,010E,266,LAR3,60371393.032,12447.0,3101,47950.0,96379.0,0.0,1.0,1970.0,77799.0,132738.0,2015,54939.0,1688.56,60371393032000.0,0.020800000000000003,2016-08-12
169,10800367,1.0,1.0,1.0,6.0,1.0,707.0,707.0,6037,1.0,,,2.0,34173100,-118532000,235502.0,1.0,1.0,010E,266,LAR3,60371393.03,12447.0,3101,47950.0,96379.0,0.0,1.0,1970.0,78985.0,134761.0,2016,55776.0,1688.56,60371400000000.0,0.020800000000000003,2016-08-12
170,10803394,1.0,3.0,3.0,4.0,3.0,1946.0,1946.0,6037,3.0,,,2.0,34167009,-118525584,152673.0,1.0,1.0,010C,266,LAR3,60371395.031001,12447.0,3101,51906.0,96349.0,0.0,1.0,1965.0,219600.0,460000.0,2015,240400.0,5715.34,60371395031001.0,0.0119,2016-09-19
171,10803394,1.0,3.0,3.0,7.0,3.0,1946.0,1946.0,6037,3.0,,,2.0,34167009,-118525584,152673.0,1.0,1.0,010C,266,LAR3,60371395.03,12447.0,3101,51906.0,96349.0,0.0,1.0,1965.0,222948.0,467014.0,2016,244066.0,5715.34,60371400000000.0,0.0119,2016-09-19
172,10805019,1.0,3.0,2.0,4.0,3.0,1540.0,1540.0,6037,3.0,,,2.0,34166100,-118522000,21583.0,,,010C,266,LAR3,60371395.041001,12447.0,3101,51906.0,96349.0,0.0,1.0,1990.0,152700.0,408000.0,2015,255300.0,5175.17,60371395041001.0,0.0834,2016-11-16
173,10805019,1.0,3.0,2.0,7.0,3.0,1540.0,1540.0,6037,3.0,,,2.0,34166100,-118522000,21583.0,,,010C,266,LAR3,60371395.04,12447.0,3101,51906.0,96349.0,0.0,1.0,1990.0,266000.0,425000.0,2016,159000.0,5175.17,60371400000000.0,0.0834,2016-11-16
174,10808112,,1.0,3.0,7.0,1.0,986.0,986.0,6037,1.0,,,7.0,34157695,-118595642,5777.0,,,0100,261,LAR1,60371375.022023,12447.0,3101,48570.0,96387.0,0.0,1.0,1952.0,150692.0,250395.0,2015,99703.0,3208.75,60371375022023.0,0.0129,2016-04-07
175,10808112,,1.0,3.0,4.0,1.0,986.0,986.0,6037,1.0,,,7.0,34157695,-118595642,5777.0,,,100,261,LAR1,60371375.02,12447.0,3101,48570.0,96387.0,0.0,1.0,1952.0,152990.0,254213.0,2016,101223.0,3208.75,60371400000000.0,0.0129,2016-04-07
176,10811669,1.0,3.0,5.0,4.0,3.0,2852.0,2852.0,6037,3.0,,,2.0,34143052,-118600811,9125.0,1.0,1.0,0101,261,LCR113000*,60378001.02100799,,3101,,96387.0,0.0,1.0,1966.0,120418.0,149032.0,2015,28614.0,2711.42,60378001021008.0,0.0747544743,2017-04-04
177,10811669,1.0,3.0,5.0,7.0,3.0,2852.0,2852.0,6037,3.0,,,2.0,34143052,-118600811,9125.0,1.0,1.0,101,261,LCR113000*,60378001.02,,3101,,96387.0,0.0,1.0,1966.0,122254.0,151304.0,2016,29050.0,2711.42,60378000000000.0,0.0747544743,2017-04-04
178,10814056,1.0,3.0,4.0,4.0,3.0,2502.0,2502.0,6037,3.0,,,2.0,34153198,-118543525,14067.0,,,0100,261,LARE11,60371398.011011,12447.0,3101,47950.0,96379.0,0.0,1.0,1961.0,93205.0,155400.0,2015,62195.0,2169.85,60371398011011.0,-0.027095844900000002,2017-03-20
179,10814056,1.0,3.0,4.0,7.0,3.0,2502.0,2502.0,6037,3.0,,,2.0,34153198,-118543525,14067.0,,,100,261,LARE11,60371398.01,12447.0,3101,47950.0,96379.0,0.0,1.0,1961.0,94626.0,157769.0,2016,63143.0,2169.85,60371400000000.0,-0.027095844900000002,2017-03-20
180,10821119,,2.0,2.0,7.0,2.0,1430.0,1430.0,6037,2.0,,,2.0,34217763,-118504217,6299.0,1.0,1.0,0101,261,LAR1,60371311.001009,12447.0,3101,32368.0,96415.0,0.0,1.0,1952.0,105897.0,375907.0,2015,270010.0,4692.27,60371311001009.0,0.0256290801,2017-01-03
181,10821119,,2.0,2.0,6.0,2.0,1430.0,1430.0,6037,2.0,,,2.0,34217763,-118504217,6299.0,1.0,1.0,101,261,LAR1,60371311.0,12447.0,3101,32368.0,96415.0,0.0,1.0,1952.0,107511.0,381638.0,2016,274127.0,4692.27,60371300000000.0,0.0256290801,2017-01-03
